1560784384.0,5778e66e-32e1-4dbf-8d13-42b82bf652c5,STYLE_UPDATE,CHALLENGING,0.999071911672,0.8,TRUE,e7dab0ff-ca37-4dc2-9122-64bab5505bfe
1560784384.0,5778e66e-32e1-4dbf-8d13-42b82bf652c5,CHALLENGE,CHALLENGING,0.999071911672,0.8,TRUE,a67d95bb-9770-4555-b212-e269e6a54ef5
1560784384.0,c0a914a7-b711-4a8f-9e16-a935d4ff5f83,CHALLENGE,CHALLENGING,0.997160222412,0.8,TRUE,54d820a9-ee24-4dcb-b369-4a336d984561
1560784384.0,1b2843d9-2f48-448b-ad2d-8986dc1cdde4,CHALLENGE,CHALLENGING,0.996997063439,0.8,FALSE,cdb309dd-9990-4d50-a012-4c65bfeb566f
1560784384.0,1779f63e-b455-496b-962a-c7ceef948d21,CHALLENGE,CHALLENGING,0.997077759259,0.8,FALSE,030f281f-c7f2-45b3-8c51-bb7c686743aa
1560784384.0,19ccaff6-b34d-44c2-8e70-825be36511a8,CHALLENGE,CHALLENGING,0.994528650445,0.8,TRUE,61314efb-176e-450b-afd4-46071aacf676
1560784384.0,a2f906fe-ab7f-475e-973b-a91f5b4a9a1e,CHALLENGE,CHALLENGING,0.992778217296,0.8,FALSE,f2131e93-7dc6-482d-bf0e-116c5ee52b07
1560784384.0,5be3c902-e7df-4478-bccc-aee236d32dd1,CHALLENGE,CHALLENGING,0.990118732633,0.8,FALSE,132d309a-17e2-468e-bf4a-889ec7820d03
1560784384.0,488d35ab-94b4-4e93-9ed1-18b419e4161b,CHALLENGE,CHALLENGING,0.985784594247,0.8,TRUE,65bae908-ba57-4888-9acb-4939fbfe9978
1560784384.0,7b5a3e09-4ef4-410f-bb78-7d4e29dc4e5f,CHALLENGE,CHALLENGING,0.979945373376,0.8,FALSE,8af97930-e3c5-41ff-aa77-8945f1f9bbd1
1560784512.0,7162efc1-6639-4c25-8a02-7eceb1b8bddd,CHALLENGE,CHALLENGING,0.972309226176,0.8,FALSE,b3f67b38-f682-484e-8a9e-01f8c9f8eee3
1560784512.0,2b37b4cd-6845-42c3-bb03-94a850090ddc,CHALLENGE,CHALLENGING,0.965593733346,0.8,TRUE,95a3fa8f-1a28-493e-bd21-b0f9eebb0986
